argument_id,attorney_name,firm,side,role,source
2023-0198,Anthony M. Ambriano,"Sassoon Cymrot Law, LLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0198,Jonathan A. Block,Pierce Atwood LLP,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0198,Olga J. Goldberg,Pierce Atwood LLP,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0198,Celia K. Leonard,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0471,Callan E. Sullivan,National Education Association - New Hampshire,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0471,Anthony Sculimbrene,"Gens & Stanton, P.C.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0471,Peter T. Foley,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0538,Kelly E. Dowd,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0538,Ali Gennaro,"Donahue, Tucker & Ciandella, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0538,Sean T. O’Connell,"Shaheen & Gordon, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0538,Kirsten J. Allen,"Shaheen & Gordon, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0702,Michael E. Strauss,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0702,Joshua L. Gordon,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0357,John L. Ward,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0357,Benjamin T. King,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0357,Daniella Massimilla,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0521,Tracey Goyette Cote,"Shaheen & Gordon, P.A.",petitioner,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0521,William E. Aivalikles,,petitioner,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0545,Anthony M. Ambriano,"Sassoon Cymrot Law, LLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0545,Jonathan A. Block,Pierce Atwood LLP,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0545,Olga J. Goldberg,Pierce Atwood LLP,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0545,Matthew R. Serge,Drummond Woodsum & MacMahon,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0628,Elizabeth C. Woodcock,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0628,Brad C. Davis,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0138,Sam M. Gonyea,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0138,Pamela E. Phelan,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0138,Helen E. Witt,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0156,Beth Catenza,"Sulloway & Hollis, P.L.L.C.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0156,Alysia M. Cassotis,"Wadleigh, Starr & Peters, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0156,Matthew D. Minuti,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0263,Audriana Mekula,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0263,Theodore M. Lothstein,"Lothstein Guerriero, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0488,Dean B. Eggert,"Wadleigh, Starr & Peters, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0488,Michael P. Flammia,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0488,Tracy M. Culberson,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0488,Michael A. Delaney,"McLane Middleton, Professional Association",state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0488,Laura E. B. Lombardi,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0637,Adam Pignatelli,"Rath, Young and Pignatelli, P.C.",state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0637,Laura E. B. Lombardi,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0640,Michael S. Lewis,"Rath, Young and Pignatelli, P.C.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0640,Robert J. Dietel,"Gallagher, Callahan & Gartrell, PC",state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0640,Sam M. Gonyea,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0663,Sean R. Locke,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0663,Gilles R. Bissonnette,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0663,Henry R. Klementowicz,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0663,Brian Hauss,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0352,Sam M. Gonyea,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0352,Christopher M. Johnson,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0398,Olivia F. Bensinger,"Shaheen & Gordon, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0398,Steve J. Bonnette,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0559,Friedrich K. Moeckel,"Tarbell & Brodich, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0559,Susanne M. Chisholm,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0559,Christopher C. Snook,Seufert Law Office,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0678,Peter D. Anderson,"McLane Middleton, Professional Association",petitioner,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0678,Tracey Goyette Cote,"Shaheen & Gordon, P.A.",petitioner,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0755,Stephen Tower,New Hampshire Legal Assistance,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0755,Jonathan S. Springer,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0647,Kevin P.J. Scura,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0647,Jeremiah R. Newhall,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0092,Elizabeth C. Woodcock,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0092,Christopher M. Johnson,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0092,Helen E. Witt,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0108,Sam M. Gonyea,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0108,Carl Swenson,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0027,Brittani L. Pelissier,"Shaheen & Gordon, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0027,Matthew V. Burrows,"Gallagher, Callahan & Gartrell, PC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0634,Sam M. Gonyea,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2022-0634,Pamela E. Phelan,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0098,Elizabeth C. Woodcock,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0098,Eliana Forciniti,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0118,Sam M. Gonyea,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0118,Thomas A. Barnard,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0085,Audriana Mekula,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0085,Thomas A. Barnard,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0213,Audriana Mekula,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0213,Thomas A. Barnard,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0453,Robert L. Baldridge,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0453,Christopher M. Johnson,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0604,Sam M. Gonyea,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0604,Pamela E. Phelan,NH Appellate Defender,defendant,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0540,Audriana Mekula,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0540,Mark L. Sisti,Sisti Law Offices,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0005,Kat Mail,"Preti, Flaherty, Beliveau & Pachios, Chartered, LLP",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0005,Elizabeth M. Murphy,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0005,W. Scott O’Connell,"Hamblett & Kerrigan, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0005,Nathan P. Warecki,Nixon Peabody LLP,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0005,Erin S. Bucksbaum,Nixon Peabody LLP,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0005,Derek D. Lick,"Orr & Reno, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0005,William E. Christie,"Shaheen & Gordon, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0005,Daniel Mulholland III,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0023,Derek D. Lick,"Orr & Reno, P.A.",petitioner,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0023,Joshua Clemente Rodriguez,,petitioner,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0329,Elizabeth A. Bailey,"Sheehan, Phinney, Bass & Green, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0617,Michael J. Scott,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0617,Donald A. Kennedy,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0066,Anthony J. Galdieri,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0066,David A. Vicinanzo,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0066,Robert L. Best,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0066,Sarah S. Murdough,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0066,Hilary Holmes Rheaume,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0066,William E. Christie,"Shaheen & Gordon, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0066,Jeffrey D. Odland,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0066,Michael G. Eaton,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0097,Matthew H. Upton,Drummond Woodsum & MacMahon,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0097,Ian O. Russell,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,Anthony J. Galdieri,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,Richard J. Lehmann,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,William F. J. Ardinger,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,Gregory M. Sorg,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,Michael-Anthony Jaoude,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,Wendy Lecker,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,Alice Tsier,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,"Wilbur A. Glahn, III",,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,Gilles R. Bissonnette,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,Henry R. Klementowicz,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,Callan E. Sullivan,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,Lauren Snow Chadwick,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,John-Mark Turner,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0138,Natalie Laflamme,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0189,Kevin S. Hannon,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0189,Paul M. DeCarolis,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0189,John A. Yanchunis,"McDowell & Morrissette, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0189,Carl L. Rowley,Thompson Coburn LLP,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0189,Joseph G. Mattson,"Devine, Millimet & Branch, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0189,Richard P. Driscoll,"Devine, Millimet & Branch, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0576,R. James Steiner,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0576,Sabin R. Maxwell,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0614,Jon N. Strasburger,,petitioner,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0614,Joshua L. Gordon,,petitioner,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0628,Eric R. Wilson,"Wilson, Bush & Keefe, P.C.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0628,Robert L. Baldridge,NH Attorney General,state,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0687,"Joseph H. Driscoll, IV","Mitchell Municipal Group, P.A.",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2023-0687,Russell F. Hilliard,"Upton & Hatfield, LLP",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0121,Michael J. Tierney,"Wadleigh, Starr & Peters, PLLC",unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0121,Michael A. Delaney,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0121,Amanda E. Quinlan,,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0121,Gilles R. Bissonnette,American Civil Liberties Union - New Hampshire,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0121,Henry R. Klementowicz,American Civil Liberties Union - New Hampshire,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0121,Callan E. Sullivan,National Education Association - New Hampshire,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
2024-0121,Lauren Snow Chadwick,National Education Association - New Hampshire,unknown,oral_advocate,NH Supreme Court annual oral-argument archive PDF
