source_file_key,source_type,docket_numbers,source_url,match_method,confidence,review_status
2015-0280,case_order,"[""2015-0280""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150280.pdf,source_case_number_and_caption,high,generated
2016-0119,case_order,"[""2016-0119""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160119.pdf,source_case_number_and_caption,high,generated
2016-0036,case_order,"[""2016-0036""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160036.pdf,source_case_number_and_caption,high,generated
2016-0142,case_order,"[""2016-0142""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160142.pdf,source_case_number_and_caption,high,generated
2016-0190,case_order,"[""2016-0190""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160190.pdf,source_case_number_and_caption,high,generated
2016-0158,case_order,"[""2016-0158""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160158.pdf,source_case_number_and_caption,high,generated
2016-0220,case_order,"[""2016-0220""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160220.pdf,source_case_number_and_caption,high,generated
2015-0460,case_order,"[""2015-0460""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150460.pdf,source_case_number_and_caption,high,generated
2016-0031,case_order,"[""2016-0031""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160031.pdf,source_case_number_and_caption,high,generated
2014-0477,case_order,"[""2014-0477""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20140477.pdf,source_case_number_and_caption,high,generated
2015-0728,case_order,"[""2015-0728""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150728.pdf,source_case_number_and_caption,high,generated
2015-0586,case_order,"[""2015-0586""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150586.pdf,source_case_number_and_caption,high,generated
2016-0035,case_order,"[""2016-0035""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160035.pdf,source_case_number_and_caption,high,generated
2015-0488,case_order,"[""2015-0488""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150488.pdf,source_case_number_and_caption,high,generated
2016-0054,case_order,"[""2016-0054""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160054.pdf,source_case_number_and_caption,high,generated
2015-0623,case_order,"[""2015-0623""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150623.pdf,source_case_number_and_caption,high,generated
2016-0069,case_order,"[""2016-0069""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160069.pdf,source_case_number_and_caption,high,generated
2016-0217,case_order,"[""2016-0217""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160217.pdf,source_case_number_and_caption,high,generated
2016-0129,case_order,"[""2016-0129""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160129.pdf,source_case_number_and_caption,high,generated
2015-0666,case_order,"[""2015-0666""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150666.pdf,source_case_number_and_caption,high,generated
2015-0655,case_order,"[""2015-0655""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150655.pdf,source_case_number_and_caption,high,generated
2015-0716,case_order,"[""2015-0716"", ""2014-0263""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150716.pdf,source_case_number_and_caption,high,generated
2015-0558,case_order,"[""2015-0558""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150558.pdf,source_case_number_and_caption,high,generated
2015-0698,case_order,"[""2015-0698""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150698.pdf,source_case_number_and_caption,high,generated
2016-0202,case_order,"[""2016-0202""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160202.pdf,source_case_number_and_caption,high,generated
2015-0521,case_order,"[""2015-0521""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150521.pdf,source_case_number_and_caption,high,generated
2015-0718,case_order,"[""2015-0718""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150718.pdf,source_case_number_and_caption,high,generated
2015-0627,case_order,"[""2015-0627""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150627.pdf,source_case_number_and_caption,high,generated
2016-0066,case_order,"[""2016-0066""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160066.pdf,source_case_number_and_caption,high,generated
2015-0398,case_order,"[""2015-0398"", ""2015-0533""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150398.pdf,source_case_number_and_caption,high,generated
2015-0702,case_order,"[""2015-0702""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150702.pdf,source_case_number_and_caption,high,generated
2015-0539,case_order,"[""2015-0539""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150539.pdf,source_case_number_and_caption,high,generated
2016-0052,case_order,"[""2016-0052""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160052.pdf,source_case_number_and_caption,high,generated
2015-0054,case_order,"[""2015-0054""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150054.pdf,source_case_number_and_caption,high,generated
2015-0682,case_order,"[""2015-0682""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150682.pdf,source_case_number_and_caption,high,generated
2014-0536,case_order,"[""2014-0536""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20140536.pdf,source_case_number_and_caption,high,generated
2014-0693,case_order,"[""2014-0693""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20140693_0.pdf,source_case_number_and_caption,high,generated
20150633,case_order,"[""2015-0633"", ""2016-0061""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150633.pdf,caption_text,high,generated
2015-0472,case_order,"[""2015-0472""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150742.pdf,source_case_number_and_caption,high,generated
2016-0055,case_order,"[""2016-0055""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160055.pdf,source_case_number_and_caption,high,generated
2014-0729,case_order,"[""2014-0729""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20140729.pdf,source_case_number_and_caption,high,generated
2016-0017,case_order,"[""2016-0017""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160017.pdf,source_case_number_and_caption,high,generated
2015-0522,case_order,"[""2015-0522""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150522.pdf,source_case_number_and_caption,high,generated
2015-0611,case_order,"[""2015-0611""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150611.pdf,source_case_number_and_caption,high,generated
2015-0571,case_order,"[""2015-0571""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150571.pdf,source_case_number_and_caption,high,generated
2015-0668,case_order,"[""2015-0668""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150668.pdf,source_case_number_and_caption,high,generated
2015-0727,case_order,"[""2015-0727""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150727.pdf,source_case_number_and_caption,high,generated
2015-0709,case_order,"[""2015-0709""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150709.pdf,source_case_number_and_caption,high,generated
2015-0629,case_order,"[""2015-0629""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150629.pdf,source_case_number_and_caption,high,generated
20150434,case_order,"[""2015-0434"", ""2015-0516""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150434.pdf,caption_text,high,generated
2015-0617,case_order,"[""2015-0617""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150617.pdf,source_case_number_and_caption,high,generated
2015-0415,case_order,"[""2015-0415""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150415.pdf,source_case_number_and_caption,high,generated
2016-0003,case_order,"[""2016-0003""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160003.pdf,source_case_number_and_caption,high,generated
2015-0424,case_order,"[""2015-0424""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150424.pdf,source_case_number_and_caption,high,generated
2016-0019,case_order,"[""2016-0019""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20160019.pdf,source_case_number_and_caption,high,generated
2014-0720,case_order,"[""2014-0720""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20140720.pdf,source_case_number_and_caption,high,generated
2015-0443,case_order,"[""2015-0443""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150443.pdf,source_case_number_and_caption,high,generated
2015-0544,case_order,"[""2015-0544""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150544.pdf,source_case_number_and_caption,high,generated
2015-0642,case_order,"[""2015-0642""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150642.pdf,source_case_number_and_caption,high,generated
2015-0581,case_order,"[""2015-0581""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150581.pdf,source_case_number_and_caption,high,generated
2015-0663,case_order,"[""2015-0663""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150663.pdf,source_case_number_and_caption,high,generated
2015-0509,case_order,"[""2015-0509""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150509.pdf,source_case_number_and_caption,high,generated
2015-0688,case_order,"[""2015-0688""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150688.pdf,source_case_number_and_caption,high,generated
2015-0279,case_order,"[""2015-0279""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150279.pdf,source_case_number_and_caption,high,generated
2015-0680,case_order,"[""2015-0680""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150680.pdf,source_case_number_and_caption,high,generated
2014-0811,case_order,"[""2014-0811""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20140811.pdf,source_case_number_and_caption,high,generated
2015-0557,case_order,"[""2015-0557""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150557.pdf,source_case_number_and_caption,high,generated
2015-0618,case_order,"[""2015-0618""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150618.pdf,source_case_number_and_caption,high,generated
2015-0382,case_order,"[""2015-0382""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150382.pdf,source_case_number_and_caption,high,generated
2015-0478,case_order,"[""2015-0478""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150478.pdf,source_case_number_and_caption,high,generated
2015-0542,case_order,"[""2015-0542""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150542.pdf,source_case_number_and_caption,high,generated
2015-0540,case_order,"[""2015-0540""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150540.pdf,source_case_number_and_caption,high,generated
2015-0545,case_order,"[""2015-0545"", ""2014-0413"", ""2013-0244""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150545.pdf,source_case_number_and_caption,high,generated
2015-0390,case_order,"[""2015-0390""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150390.pdf,source_case_number_and_caption,high,generated
2015-0607,case_order,"[""2015-0607""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150607.pdf,source_case_number_and_caption,high,generated
2015-0529,case_order,"[""2015-0529""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150529.pdf,source_case_number_and_caption,high,generated
2015-0252,case_order,"[""2015-0252""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150252.pdf,source_case_number_and_caption,high,generated
2015-0580,case_order,"[""2015-0580""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150580.pdf,source_case_number_and_caption,high,generated
2015-0403,case_order,"[""2015-0403""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150403.pdf,source_case_number_and_caption,high,generated
2015-0677,case_order,"[""2015-0677""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150677.pdf,source_case_number_and_caption,high,generated
2015-0555,case_order,"[""2015-0555""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150555.pdf,source_case_number_and_caption,high,generated
2015-0369,case_order,"[""2015-0369""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150369.pdf,source_case_number_and_caption,high,generated
2015-0606,case_order,"[""2015-0606""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150606.pdf,source_case_number_and_caption,high,generated
2015-0493,case_order,"[""2015-0493"", ""2011-0051""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150493.pdf,source_case_number_and_caption,high,generated
2015-0704,case_order,"[""2015-0704""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150704.pdf,source_case_number_and_caption,high,generated
2015-0227,case_order,"[""2015-0227""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150227.pdf,source_case_number_and_caption,high,generated
2015-0562,case_order,"[""2015-0562""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150562.pdf,source_case_number_and_caption,high,generated
2015-0538,case_order,"[""2015-0538""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150538.pdf,source_case_number_and_caption,high,generated
2015-0661,case_order,"[""2015-0661""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150661.pdf,source_case_number_and_caption,high,generated
2015-0582,case_order,"[""2015-0582""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150582.pdf,source_case_number_and_caption,high,generated
2015-0674,case_order,"[""2015-0674""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2021-09/20150674.pdf,source_case_number_and_caption,high,generated
